code_prefix,country_id,country_code,country_title,region_title,current_rate,billing_term,last_updated,rate_status
"5718703","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718704","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718705","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718706","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718766","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718773","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718776","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718785","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718786","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718788","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718789","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718795","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718796","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718797","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718798","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718811","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718812","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718813","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718814","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718815","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718817","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718820","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718821","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718822","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718823","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718824","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718835","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718840","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718841","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718842","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718843","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718844","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718845","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718846","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718847","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718861","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718862","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718863","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718864","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718865","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718866","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718867","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718868","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718869","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718872","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718880","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718881","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718882","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718883","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718884","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718885","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718886","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718905","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718906","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718907","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718986","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718987","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5718988","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719091","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719092","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719093","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719099","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719130","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719131","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719132","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719133","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719134","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719135","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719136","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719137","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719138","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719146","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719147","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719210","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719240","47","COL","Colombia","","0.0438","30/6","2021-01-01","lower",
"5719277","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5719282","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719283","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719284","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719285","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719286","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719287","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719288","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719289","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719301","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719303","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719304","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719306","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719309","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719310","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719312","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719315","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719319","47","COL","Colombia","","0.0434","30/6","2021-01-01","lower",
"5719440","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5719441","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5722090","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722091","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722096","47","COL","Colombia","","0.0421","30/6","2021-01-01","lower",
"5722322","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722323","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722324","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722325","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722326","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722327","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722328","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722332","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722333","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722334","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722335","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722336","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722337","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722338","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722342","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722343","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722344","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722345","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722346","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722347","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722359","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722381","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722382","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722383","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722384","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722391","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722589","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722602","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722849","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722860","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722861","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722862","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722864","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722865","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722866","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722867","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722868","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722869","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722880","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722881","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722882","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722883","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722884","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722974","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722975","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722976","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722977","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722978","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5722979","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723080","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723081","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723082","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723083","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723084","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723085","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723086","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723087","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723690","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5723691","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5729245","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5733300","47","COL","Colombia","","0.0198","30/6","2021-01-01","lower",
"5733301","47","COL","Colombia","","0.0198","30/6","2021-01-01","lower",
"5733302","47","COL","Colombia","","0.0198","30/6","2021-01-01","lower",
"5733303","47","COL","Colombia","","0.0198","30/6","2021-01-01","lower",
"5733304","47","COL","Colombia","","0.0198","30/6","2021-01-01","lower",
"5733360","47","COL","Colombia","","0.022","30/6","2021-01-01","lower",
"5733361","47","COL","Colombia","","0.022","30/6","2021-01-01","lower",
"5733362","47","COL","Colombia","","0.022","30/6","2021-01-01","lower",
"5733363","47","COL","Colombia","","0.022","30/6","2021-01-01","lower",
"5733364","47","COL","Colombia","","0.022","30/6","2021-01-01","lower",
"5742000","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5742001","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5742002","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5742003","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746050","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746051","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746052","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746053","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746054","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746085","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746086","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746087","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746088","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5746089","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749092","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749120","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749140","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749141","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749142","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749143","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749144","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749145","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749222","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749223","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749224","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749225","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749226","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749227","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749254","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749255","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749256","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749257","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5749259","47","COL","Colombia","","0.0398","30/6","2021-01-01","lower",
"5753070","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753071","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753072","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753090","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753091","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753092","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753093","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5753094","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5756424","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756425","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756426","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756445","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756446","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756447","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756448","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756920","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756921","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756922","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756923","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756924","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5756925","47","COL","Colombia","","0.0422","30/6","2021-01-01","lower",
"5759110","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5759111","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5759112","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5759113","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
"5759114","47","COL","Colombia","","0.0362","30/6","2021-01-01","lower",
